honking horn|0|11|0|0|0|0|0|0|1|3|0|0|0|0|0|0
sky building people light pole cord street|0|14|0|0|0|0|1|0|0|0|0|0|0|0|0|0
proud|2|16|1|0|0|0|0|0|0|0|0|0|0|0|0|1
carnival parade crowded and this something dark|0|18|0|0|0|0|0|1|0|0|0|0|0|0|0|1
senior|0|18|1|0|0|0|0|0|0|0|0|0|2|1|0|1
parade of motorcycles|0|6|0|0|0|0|0|0|0|10|0|0|0|0|0|0
child saying a message|0|13|0|0|0|0|0|1|0|0|0|1|0|0|0|1
convoy|0|12|0|0|0|0|0|0|0|8|0|0|0|0|0|0
ceiling fan|0|14|0|0|0|0|0|0|0|0|0|0|0|1|0|0
students graduation celebration|0|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0
applauding|5|10|1|3|4|2|0|0|0|0|1|0|0|0|0|0
flag dancing|1|12|0|0|1|0|0|0|0|0|0|0|0|0|0|2
light up float|0|19|0|0|0|0|0|1|0|0|0|0|0|0|1|0
shimmer|0|13|0|0|0|0|0|0|0|0|0|2|1|0|0|0
preschooler opening gifts|0|14|0|0|0|0|0|1|0|0|0|1|0|0|0|0
wood|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
familt celebration|0|14|0|0|0|0|0|7|0|0|0|1|0|0|0|0
bacl caps gowns|1|17|1|1|1|2|0|0|0|0|0|0|0|0|0|0
baby chair tray window balloons wall cap shirt|0|11|0|0|0|0|0|4|0|0|0|0|0|0|0|0
wearing glasses|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
end of graduation|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
kids table window cake flame box|0|8|0|0|0|0|0|1|0|0|0|6|0|0|0|0
jazz|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
attempts again|2|17|0|0|0|0|0|0|0|0|0|0|0|0|0|1
students sitting outside on chairs|0|13|1|0|1|0|0|0|0|0|0|0|0|0|0|0
lighter|0|11|1|0|0|0|0|0|0|0|0|5|1|0|0|0
awardsceremony|0|11|4|0|0|0|0|0|0|0|0|0|0|0|0|0
hurrucan|0|14|0|0|0|0|0|0|0|0|0|0|0|0|1|0
familiies with children walking along a road|0|19|0|0|0|0|0|0|0|0|0|0|0|1|1|0
naked|0|19|0|0|0|0|0|0|0|0|0|0|0|0|1|0
birthday occasion of young child|0|7|0|0|0|0|0|9|0|0|0|5|0|0|0|0
baby watching parade|0|19|0|0|0|1|0|0|0|0|0|0|0|0|0|0
graduation w guy waving|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
clowns|0|17|0|0|0|0|0|3|0|0|1|0|0|0|0|0
gown cap students hand|0|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0
hat band house tree|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happy birthday song singing|0|10|0|0|0|0|0|4|0|0|0|3|0|0|0|0
picnic|0|18|1|0|0|0|0|1|0|0|0|1|0|0|0|0
giant stilletto|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
turntable|0|14|1|0|0|0|0|0|0|0|0|0|1|0|0|0
college|1|10|9|1|1|1|0|0|0|0|0|0|0|0|0|0
graduation prom high school university boys girls men women|1|17|3|0|1|0|0|0|0|0|0|0|0|0|0|0
cadets|0|12|0|0|0|0|1|0|0|0|0|0|0|0|0|4
bicyclist|0|12|0|0|1|0|0|0|0|2|0|0|0|0|0|0
candle princess flame|0|4|0|0|0|0|0|1|0|0|0|12|0|0|0|0
father carrying son|0|19|0|0|1|0|0|0|0|0|0|0|0|0|0|0
weapons|0|14|1|0|0|0|1|0|3|0|0|0|0|0|0|1
outside|0|13|0|3|3|3|0|0|0|1|0|0|0|0|0|0
children shouting|2|12|0|0|2|0|0|1|0|0|0|0|0|0|0|0
chilean flag|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
people riding float|1|13|0|0|0|0|0|0|0|0|1|0|0|0|0|0
track meet|2|16|0|2|3|2|0|0|0|0|0|0|0|0|0|1
tv recording|4|15|0|1|2|1|0|0|2|0|0|0|0|0|0|0
sirens|0|17|0|0|0|0|1|0|0|1|0|0|0|2|1|1
guitar|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sirene|1|15|0|0|0|0|1|0|0|1|0|0|0|3|0|0
20|0|15|0|0|0|0|0|0|0|0|0|1|0|0|0|0
mom with daughter talking|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
driving past rows of bmw's|1|15|0|0|0|0|0|0|0|3|0|0|0|0|1|0
kids eating food at table|0|12|0|0|0|0|0|1|0|0|0|1|1|0|0|0
quiet|0|13|0|0|0|0|0|0|0|0|1|1|0|1|0|0
musical event|0|19|0|0|0|0|0|1|0|0|1|0|0|0|0|0
cobblestone street|0|14|0|0|0|0|0|0|0|0|0|0|0|0|1|0
bamboo chaise|0|17|1|0|0|0|0|0|0|0|0|0|0|0|2|0
picked up flag|1|15|0|2|0|0|0|0|0|0|0|0|0|0|0|2
a soldier saying congratulations to someone via video|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|3
pov|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
armchair|0|14|0|0|0|0|0|0|0|0|0|0|0|1|0|0
pop|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
community float|0|19|0|0|0|0|0|0|0|0|1|0|0|0|0|0
white cap and gown|0|15|5|0|0|0|0|0|0|0|0|0|3|1|0|0
spotlights|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
night light people girl|0|14|0|0|0|0|0|0|0|0|0|0|0|0|1|0
night skaters lights tree parade street black|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
black and white|1|13|0|1|2|0|0|0|2|0|0|0|0|0|0|0
helicopter|0|7|0|0|0|0|13|0|0|0|0|0|0|0|0|0
graduation awards  singing|0|13|3|0|0|0|0|0|0|0|0|0|0|0|0|0
engine|0|10|0|0|0|0|4|0|0|8|0|0|0|0|0|0
chorale|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
tiger|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
minister|0|14|0|0|0|0|0|0|0|0|0|0|0|1|0|0
ship float|0|18|0|0|0|0|0|0|0|0|0|0|0|0|2|0
rose bowl parade|1|11|0|2|0|0|0|0|0|0|1|0|0|0|0|0
view from 10 storeys|0|14|0|0|0|0|0|0|0|0|0|0|0|1|0|0
crowd bikes shirt shorts road|0|10|0|0|1|0|0|0|0|3|0|0|0|0|1|0
spiderman|0|15|0|0|0|0|0|1|0|0|4|1|0|0|0|1
a second woman translates|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
shops|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
trumpet band|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
birthday parade|0|9|0|0|1|0|0|11|0|0|0|3|0|0|0|0
parade of pets|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
holding up present|0|12|0|0|0|0|0|3|0|0|0|1|0|0|0|0
table cup letters kids punch wall hat|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
alphabet|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bows|0|19|0|0|0|0|0|1|0|0|0|0|0|0|0|0
boy spoon plate cake dishes fork|0|11|0|0|0|0|0|2|0|0|0|1|1|0|0|0
baby plays with a flower balloon|0|8|0|0|0|0|0|12|0|0|0|1|0|0|0|0
director|0|14|1|0|0|0|0|0|0|0|0|0|0|1|0|0
neon lights|0|18|0|1|0|0|0|0|0|1|0|0|0|0|0|0
statue|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
cartoon|0|12|0|0|0|0|0|0|3|0|7|0|0|0|0|0
msuci|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
maching band|0|18|0|1|0|0|0|0|0|1|0|0|0|0|0|0
boy teacher cap gown flower chair|0|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0
recital|0|13|0|0|0|0|0|0|0|0|1|0|0|0|0|1
whistle blowing|7|10|0|7|9|2|0|0|0|0|0|0|0|0|0|0
foyer|0|14|0|0|0|0|0|0|0|0|0|0|0|1|0|0
bithday celebration|1|6|0|0|0|0|0|14|0|0|0|9|0|0|0|0
nighttime event with a marching band|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
kilt|0|19|0|0|0|0|0|0|0|0|0|0|0|1|0|0
actions|3|16|1|3|3|3|0|0|1|0|2|0|0|0|0|0
kids dance display|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
garduation|0|17|4|0|0|0|0|0|0|0|0|0|0|0|0|0
announcement|1|17|1|1|1|1|0|1|0|0|0|0|0|0|0|0
singing photographs|1|18|0|1|1|1|0|0|0|0|0|0|0|0|1|0
viewers|5|10|1|5|5|5|0|0|0|0|2|0|0|0|0|0
flashing|0|19|0|0|0|0|0|0|0|0|0|1|0|0|0|0
girl iwth package|0|12|0|0|0|0|0|3|0|0|0|2|0|0|0|0
raceway car horn pole sign grass sky rail|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
blue hats|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fridge|1|12|7|0|0|0|0|0|0|0|0|0|3|0|0|0
band kids students street building horn|0|14|0|0|1|0|0|0|0|0|0|0|0|0|0|0
cake candle|0|3|0|0|0|0|0|0|0|0|0|12|0|0|1|0
people in character suits take part in a parade|0|15|0|0|0|0|0|1|0|0|3|0|0|0|0|1
furniture|0|13|1|0|0|0|0|1|0|0|0|1|0|0|0|0
surprise birthday party|0|7|0|0|0|0|0|14|0|0|0|6|0|0|0|0
soccer excercise|0|1|0|4|19|0|0|0|0|0|0|0|0|0|0|0
eat spaghetti|0|12|4|0|0|0|0|1|0|0|0|1|6|0|1|0
valadictorian speech|0|17|4|0|0|0|0|0|0|0|0|0|0|0|0|0
waiving|1|18|0|1|1|1|0|0|0|0|0|0|0|0|0|1
band marching|0|14|0|0|0|1|0|0|0|0|0|0|0|0|0|0
graduation ceremony speech|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
competition|7|12|1|6|7|7|0|0|0|1|0|0|1|0|0|0
tries again|3|17|0|2|2|2|0|0|0|0|0|0|0|0|0|0
cowboys|0|16|0|3|0|0|0|0|0|0|0|0|0|0|0|1
cap gown curtain stepboy girl|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
slice|0|13|0|0|0|1|0|0|0|0|0|1|0|0|0|0
children palying basketball|19|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
shirtless|2|15|0|1|1|0|0|0|2|1|0|0|1|0|3|1
child's birthday|0|6|0|0|0|0|0|13|0|0|1|9|0|0|0|0
moon|0|19|0|0|0|0|0|0|1|0|0|0|0|0|0|0
people take part in an outdoor parade|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
car moving|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
graduates walking to the seats in a graduation ceremony|0|18|1|0|0|0|0|0|1|0|0|0|0|0|0|0
paper plates|0|14|3|0|0|0|0|3|0|0|0|2|3|1|0|0
pom-poms|7|10|0|5|3|3|0|1|0|0|0|0|0|0|0|0
baby and birthday cake|0|9|0|0|0|0|0|5|0|0|0|6|0|0|0|0
naval seamen|0|12|0|0|0|0|1|0|0|0|0|0|0|0|1|2
team mates parade|6|12|0|5|6|6|0|0|1|0|0|0|0|0|0|0
harley davidson|0|6|0|0|0|0|0|0|0|11|0|0|0|0|0|0
kids and parents go for walk|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
baby climbs back up again|0|19|0|0|0|0|0|0|0|0|0|0|0|1|0|0
instruments|1|15|1|0|1|0|0|0|0|0|1|0|0|0|0|1
bad hair day|1|13|0|0|0|0|0|0|0|0|0|0|0|1|0|0
kites|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
snowmen|0|14|0|0|0|0|0|0|1|0|0|0|0|0|0|0
children playing football on the beach|0|4|0|14|7|0|0|0|0|0|0|0|0|0|4|0
child and adult on bike|0|11|0|0|0|0|0|0|0|6|0|0|0|0|0|0
snow white float parade|0|19|0|0|0|0|1|0|0|0|0|0|0|0|0|0
sdasda|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
high heel float|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|1
children speaking to camera|0|14|0|0|1|0|0|0|0|0|0|0|0|0|0|0
birthday piece|1|6|0|0|0|0|0|14|1|0|0|5|0|0|0|0
choo choo|0|19|0|0|0|0|0|0|0|0|1|0|0|0|0|0
gym of school|11|9|0|3|4|2|0|0|0|0|0|0|0|0|0|0
flats|0|19|1|0|1|0|0|0|0|0|0|0|1|1|0|0
grass|0|12|0|2|2|1|0|0|0|0|0|0|0|0|2|0
disney parade approaches|0|17|0|0|0|0|0|0|1|0|2|0|0|0|0|0
someone takes photo|3|14|0|0|4|0|0|0|0|0|0|0|0|1|2|1
marines being talked to during graduation|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
basketball game|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
flags people|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|2
mike|1|14|0|1|1|1|0|0|0|0|0|0|0|0|0|1
britain|0|14|0|0|1|0|0|0|0|0|0|0|0|0|0|0
weird birthday celebration|0|12|0|0|0|0|0|10|0|0|0|3|0|0|0|0
baby chair wall envelope window|0|19|0|0|0|0|0|0|0|0|0|0|0|1|0|0
lights night parade sign|1|13|0|0|0|0|0|0|0|0|0|1|0|0|0|0
fire engine parade|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
red and white|0|17|0|0|0|0|0|0|0|0|0|0|0|0|0|4
swords|0|18|0|0|0|0|0|0|1|0|1|0|0|0|0|0
roses|0|18|0|0|0|0|0|0|0|0|0|0|0|2|0|0
5|0|13|0|0|0|0|0|1|0|0|0|2|0|0|0|0
guy aims|5|12|0|2|2|3|0|1|0|1|1|0|0|0|0|2
someone videos a car jam|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
lighting vehicle|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
motorcycle gang|0|4|0|0|0|0|0|0|0|11|0|0|0|0|0|0
sully|0|13|0|0|0|0|0|1|0|0|1|0|0|0|0|0
child crying|0|18|0|0|1|0|0|0|0|0|0|0|0|2|0|0
lady makes a speech at her graduation|0|17|3|0|0|0|0|0|0|0|0|0|0|0|0|0
mortar boards and gowns|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
brass|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
playing on parachute|0|12|0|0|0|0|3|0|0|0|0|0|0|0|0|0
applause|3|12|0|1|2|1|0|0|0|0|0|0|0|0|0|0
person shoots at an outdoor basketball ring|18|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0
house kids tree grass sidewalk|0|14|0|1|1|1|0|0|0|0|0|0|0|0|0|0
mardigra|0|18|0|0|0|0|1|0|0|0|0|0|0|0|1|0
instraments playing|0|14|0|1|0|0|0|0|0|0|0|0|0|0|0|0
graduates walking toward stage|0|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0
parents celebrating happy birthday with drums and lights|0|11|0|0|0|0|0|11|0|0|0|6|0|0|0|0
costume night lights tree|0|14|0|0|0|0|0|0|1|0|0|0|0|0|0|0
kids graduation|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
chlid|1|18|0|1|0|1|0|1|0|0|1|0|0|0|0|0
ladders|0|13|0|0|0|0|2|0|0|0|0|0|0|1|0|0
bdayt|0|18|0|0|0|0|0|2|0|0|0|1|0|0|0|0
marching parade|0|13|0|1|0|0|0|0|0|0|0|0|0|0|0|1
jessie|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
program|0|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0
cheerimg|9|11|0|7|7|9|0|0|0|0|0|0|0|0|0|0
siblings|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
family sing happy birthday at a picnic|0|6|0|0|0|0|0|15|0|0|1|6|0|0|0|1
firestruck|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
woman|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
song|0|16|0|1|0|1|0|3|0|1|0|1|0|0|0|0
fat|0|14|1|0|0|0|0|0|0|0|0|0|1|1|0|0
soldier parade|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|5
bubbles|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
grandfather|0|18|0|0|0|0|0|0|0|0|0|0|0|1|0|1
little children's graduation|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
float with lights|0|14|0|0|0|0|0|0|0|0|0|1|0|0|0|0
marchers carrying banners|1|19|0|1|1|1|0|0|0|0|0|0|0|0|0|0
guy graduating and changing into superman|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sun|0|12|0|0|0|0|0|0|0|0|0|0|0|0|3|0
anniversary|0|13|0|0|0|0|0|1|0|0|0|3|1|0|2|0
students walk across the stage at grad|0|17|3|0|0|0|0|0|0|0|0|0|0|0|0|0
a school dignitary announcing the names of graduates as they walk across the stage to receive their diplomas and are congratulated|1|18|1|0|0|0|0|0|0|0|0|0|0|0|0|0
pulpit|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
guns|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
a group of 6 girls greeting a happy birthday to their friend mel|0|15|0|0|0|0|0|4|0|1|0|2|0|0|0|0
youth basketball games|19|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
family relaxing at home|0|14|0|0|0|0|0|1|0|0|0|1|0|0|0|0
twirling 1|2|17|0|1|2|1|0|0|0|0|0|0|0|0|0|0
marching band procession|0|13|0|0|0|0|0|0|0|1|0|0|0|0|0|1
daytime parade featuring a marching band|0|14|0|1|0|0|0|0|0|0|0|0|0|0|0|0
adults encouraging children|5|15|0|3|5|3|0|0|0|0|0|0|0|0|0|0
golf buggy|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
grads walk towards stage|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
graduation caps|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
kids chair wall cake fire candle flame|0|5|0|0|0|0|0|3|0|0|0|12|0|0|0|0
camcorder|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
teens play indoor football|0|0|0|18|5|0|0|0|0|0|0|0|0|0|0|0
motorcyclists take part in a holiday parade|0|8|0|0|0|0|0|0|0|8|0|0|0|0|0|0
lights up|1|14|0|0|0|0|1|0|0|0|1|4|0|0|0|0
graduataion ceremony|0|15|5|0|0|0|0|0|0|0|0|0|0|0|0|0
military march|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|1
band on the back of a truck in a parade|0|18|0|0|0|0|0|0|0|1|0|0|0|0|1|0
donuts|0|17|4|0|0|0|0|0|0|0|0|0|3|0|0|0
kids showing off their muscles|0|14|0|0|0|1|0|0|0|0|0|0|0|0|0|0
boy singing|0|13|1|0|0|0|0|1|0|0|0|1|0|0|0|0
horses|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ladybug|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
drumers|1|17|0|1|0|0|0|0|1|0|1|0|0|0|0|0
happy birthday daddy cake|0|7|0|0|0|0|0|5|0|0|0|12|0|0|0|0
excercising|7|13|0|5|6|5|0|0|0|0|0|0|0|0|0|0
grabbing|4|12|0|2|1|0|0|1|1|0|1|0|0|0|0|0
perhaps a graduation ceremony of young students|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
receive reward|0|13|2|0|0|0|0|0|0|0|0|0|1|0|0|0
making faces|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
military troops standing|1|15|0|0|1|0|2|0|0|0|0|0|1|0|0|2
stick|0|17|0|0|0|2|0|0|0|0|0|1|0|0|0|0
ground people wheel shoe|0|14|0|0|1|0|0|0|0|0|0|0|0|0|0|0
talking into microphone|2|15|1|4|2|3|2|1|0|0|0|1|0|2|0|2
policemen|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bagpipe band marching in a parade|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
childs mock graduation at school|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
children playing games|2|11|0|3|3|2|0|0|0|0|0|0|0|0|0|0
seven dwearves|0|18|0|0|0|0|0|0|0|0|2|0|0|0|0|0
girls singing|0|18|0|0|0|0|0|2|0|0|0|0|0|0|0|0
man riding horse|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
smart phones|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
childrens party|0|13|0|0|0|0|0|7|0|0|1|1|0|0|1|0
imitation|0|17|0|0|0|0|0|0|2|0|2|0|0|0|0|0
video taping|3|16|2|3|3|3|2|3|1|2|2|1|1|2|3|1
grandma birthday|0|7|0|0|0|0|0|9|0|0|0|4|0|0|0|0
court|14|5|1|0|0|0|0|0|0|0|0|0|1|0|0|0
goal|2|6|0|4|15|0|0|0|0|0|0|0|0|0|0|0
lighting candles on birthday cake|0|1|0|0|0|0|0|6|0|0|0|19|0|0|0|0
wearing crowns on head|0|19|0|0|0|0|0|0|0|0|1|0|0|0|0|0
african children|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
little kids pretending to have a parade|0|18|0|0|0|0|0|0|0|0|2|0|0|0|0|0
water bottle|1|13|1|1|1|1|0|0|1|0|0|0|0|1|0|0
group singing happy birthday on video|0|10|0|0|0|0|0|5|0|0|0|4|0|0|0|0
short|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
little boy accepting diploma|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
dslr camera|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
disabled|0|12|0|0|0|0|0|0|0|0|0|0|0|3|0|1
cheerleders|11|4|0|13|3|2|0|0|0|0|0|0|0|1|0|0
students collecting certificates|0|11|4|0|0|0|0|0|0|0|0|0|0|0|0|0
female patient|0|3|0|0|0|0|0|0|0|0|0|0|0|17|0|0
cake kids dad candle table window|0|3|0|0|0|0|0|1|0|0|0|13|0|0|0|0
graduate names announced|0|17|3|0|0|0|0|0|0|0|0|0|0|0|0|0
mixed generations|1|18|0|0|1|0|0|1|0|0|0|1|0|0|0|0
soccer|0|1|0|4|19|0|0|0|0|0|0|0|0|0|0|0
indian celebration|0|13|0|0|0|0|0|0|0|0|0|2|0|0|0|0
cap gown students crowd podium floor wall|0|11|4|0|0|0|0|0|0|0|0|0|0|0|0|0
kids halloween parade|0|16|0|0|0|0|0|0|6|0|0|0|0|0|0|0
birthday occasion with young kids singing|0|9|0|0|0|0|0|8|0|0|0|3|0|0|0|0
youth basketball|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happy 100 birthday|0|8|0|0|0|0|0|7|0|0|0|4|0|0|0|0
men talking|3|15|1|3|3|2|0|0|0|1|0|0|1|2|0|0
milestone|0|15|1|0|0|0|0|4|0|0|0|1|0|0|0|0
nightime street parade|0|18|0|0|0|0|0|0|1|0|0|1|0|0|0|0
instructions|0|12|5|0|0|0|0|0|0|0|0|0|2|0|0|0
marchers waving to crowd|1|16|0|1|0|0|0|0|0|0|0|0|0|0|0|2
birthday lunch|0|11|0|0|0|0|0|3|0|0|0|1|2|0|0|0
parents singing with children|0|15|1|0|0|0|0|3|1|0|0|1|0|0|0|0
child is reading|0|13|0|0|1|0|0|0|0|0|0|0|0|1|0|0
game begins|14|5|0|10|13|13|0|0|0|0|0|0|0|0|0|0
pets birthday|0|11|0|0|0|0|0|8|0|0|0|3|0|0|0|0
airplane flying overhead|0|13|0|0|1|0|1|0|0|0|0|0|0|0|0|0
graduates dressed in blue policemen uniform|0|19|0|0|0|0|0|0|0|1|0|0|0|0|0|0
people cheer when a man arrives in the room|1|15|0|0|0|1|0|3|0|0|1|1|0|0|0|1
riders on float|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
birthday of a youngster|0|11|0|0|0|0|0|5|0|0|0|3|0|0|0|0
canadian flag|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
campground|0|14|0|0|0|0|0|0|0|0|0|0|0|0|1|0
men crowd cap gown student|0|10|5|0|0|0|0|0|0|0|0|0|0|0|0|0
basketball gameplay|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
wooden gifts|0|13|0|0|0|0|0|1|0|0|1|1|0|0|0|0
alcohol|0|13|1|0|0|0|0|0|0|0|0|0|0|0|1|0
english language instutute|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
birthday occasion in a home|0|9|0|0|0|0|0|5|0|0|0|3|0|0|0|0
firworks|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|2
white terrier dogs walking|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
warm-up|7|8|1|6|7|6|0|0|0|0|0|0|1|0|0|0
kids in character outfits parade in the gym|0|16|0|0|0|0|0|1|1|0|2|0|0|0|0|0
cake shelf jar plate man boy|0|12|2|0|0|0|0|0|0|0|0|1|1|0|0|0
tassels|0|19|0|0|0|0|0|0|0|0|0|0|0|1|0|0
guy|0|13|0|0|0|0|0|1|0|0|0|0|0|0|0|2
lights pole people building sign night|0|18|0|0|0|0|0|1|0|0|0|0|0|1|0|0
kid blows candle|0|2|0|0|0|0|0|8|0|0|0|15|0|0|0|0
costumes halloween music crowd street parade|0|16|0|0|0|0|0|0|4|1|0|0|0|0|2|0
a young man getting his diploma at graduation|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
preschool graduation|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
cultural play|0|13|0|0|0|0|0|0|0|0|1|0|1|0|0|0
band playing at graduation|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
drakness|0|17|0|0|0|0|0|0|2|0|0|1|0|0|0|0
feet|0|15|0|0|1|0|0|0|0|0|0|0|0|0|0|0
blank|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ornaments on display|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
banner cap gown stage rail|0|12|2|0|0|0|0|0|0|0|1|0|0|0|0|0
passes|4|10|0|5|3|2|0|0|0|0|0|0|0|0|0|0
patade|1|13|0|0|0|0|0|0|0|0|1|0|0|0|0|0
prizeday|0|12|3|0|0|0|0|0|0|0|0|0|0|0|0|1
felices|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
headache|0|13|0|0|0|0|0|0|0|0|0|0|0|2|0|0
hotel|0|12|0|0|0|0|0|0|0|0|0|0|0|0|3|0
woman tries to make a funny speech|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
a new year parade in la|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
nurses singing happy birthday|0|10|0|0|0|0|0|2|0|0|0|1|0|5|0|0
rifle|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
a woman makes a speech at grad|0|17|3|0|0|0|0|0|0|0|0|0|0|0|0|0
man clapping|3|12|1|1|3|1|0|1|0|0|1|0|0|0|0|1
golf cart|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
golf cars|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
graduation ceremony for very young children|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
woman holding a baby|1|11|1|1|2|2|0|0|0|0|0|0|0|3|0|0
[arade|0|13|0|0|0|0|0|0|0|1|0|0|0|0|1|0
chairs floor people|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
stall|0|14|0|0|0|0|0|0|0|2|0|0|0|0|0|0
outdoors|2|11|1|4|8|7|2|0|1|1|1|0|1|0|4|0
